date,close,return,tweet_count,pos,neu,neg,tweet_day
2020-01-02,28.68400001525879,NA,0,0,0,0,0
2020-01-03,29.534000396728516,0.02963325829792085,0,0,0,0,0
2020-01-06,30.1026668548584,0.01925463704513497,2,0,2,0,1
2020-01-07,31.270666122436523,0.03880052465815398,13,4,9,0,1
2020-01-08,32.80933380126953,0.04920482578812169,2,1,1,0,1
2020-01-09,32.089332580566406,-0.021945011900097344,2,0,2,0,1
2020-01-10,31.876667022705078,-0.006627297633174267,15,6,8,1,1
2020-01-13,34.990665435791016,0.09768895885093332,1,1,0,0,1
2020-01-14,35.861331939697266,0.024882822120200876,7,6,1,0,1
2020-01-15,34.56666564941406,-0.03610201351305786,1,1,0,0,1
2020-01-16,34.232666015625,-0.009662477636014799,6,2,2,2,1
2020-01-17,34.03333282470703,-0.005822894156913949,20,5,15,0,1
2020-01-21,36.47999954223633,0.07189030619278935,7,3,4,0,1
2020-01-22,37.97066879272461,0.04086264444061727,11,4,6,1,1
2020-01-23,38.14666748046875,0.004635122144013071,7,4,3,0,1
2020-01-24,37.654666900634766,-0.012897603180825445,2,1,1,0,1
2020-01-27,37.201332092285156,-0.012039272835579595,3,1,2,0,1
2020-01-28,37.793331146240234,0.015913383222044608,5,1,4,0,1
2020-01-29,38.732666015625,0.024854513769903885,10,4,5,1,1
2020-01-30,42.72066879272461,0.10296225866535558,5,0,4,1,1
2020-01-31,43.371334075927734,0.015230690473505337,17,2,13,2,1
2020-02-03,52,0.19894859376394902,15,8,6,1,1
2020-02-04,59.137332916259766,0.13725640223576474,4,2,2,0,1
2020-02-05,48.97999954223633,-0.1717583947927872,10,2,8,0,1
2020-02-06,49.930667877197266,0.01940931694254422,25,6,17,2,1
2020-02-07,49.871334075927734,-0.001188323805631053,7,3,3,1,1
2020-02-10,51.41866683959961,0.031026496329857656,21,9,12,0,1
2020-02-11,51.62533187866211,0.004019260937028868,0,0,0,0,0
2020-02-12,51.15266799926758,-0.009155657933695438,6,3,3,0,1
2020-02-13,53.599998474121094,0.047843652551780025,2,1,0,1,1
2020-02-14,53.33533477783203,-0.004937755668348531,8,1,7,0,1
2020-02-18,57.22666549682617,0.0729597130158357,5,2,2,1,1
2020-02-19,61.16133117675781,0.06875580895325561,6,2,4,0,1
2020-02-20,59.96066665649414,-0.019631105097986157,16,2,13,1,1
2020-02-21,60.06666564941406,0.0017678087791648256,4,0,3,1,1
2020-02-24,55.58599853515625,-0.07459490327646512,0,0,0,0,0
2020-02-25,53.32733154296875,-0.040633739641448896,14,4,10,0,1
2020-02-26,51.91999816894531,-0.026390470576789893,9,3,5,1,1
2020-02-27,45.266666412353516,-0.1281458395846271,2,0,2,0,1
2020-02-28,44.53266525268555,-0.016215047800994142,2,1,1,0,1
2020-03-02,49.574668884277344,0.11322034293215233,10,3,7,0,1
2020-03-03,49.70066833496094,0.0025416095259802596,10,5,4,1,1
2020-03-04,49.96666717529297,0.0053520173720666975,5,3,2,0,1
2020-03-05,48.30266571044922,-0.033302230445070524,1,1,0,0,1
2020-03-06,46.89866638183594,-0.029066704869448956,1,0,0,1,1
2020-03-09,40.53333282470703,-0.13572525720249962,3,0,3,0,1
2020-03-10,43.02199935913086,0.061398023823663106,18,8,8,2,1
2020-03-11,42.28200149536133,-0.017200452670558586,20,6,11,3,1
2020-03-12,37.369998931884766,-0.11617242301113506,1,0,0,1,1
2020-03-13,36.44133377075195,-0.0248505535904755,0,0,0,0,0
2020-03-16,29.67133331298828,-0.18577806455584012,9,1,5,3,1
2020-03-17,28.68000030517578,-0.03341046380880208,9,3,5,1,1
2020-03-18,24.08133316040039,-0.1603440409986845,13,2,8,3,1
2020-03-19,28.50933265686035,0.1838768421567878,22,3,17,2,1
2020-03-20,28.50200080871582,-2.571736151377735e-4,6,1,4,1,1
2020-03-23,28.952667236328125,0.015811747064244486,16,5,10,1,1
2020-03-24,33.66666793823242,0.16281749323562988,15,5,7,3,1
2020-03-25,35.95000076293945,0.06782176450892674,5,3,1,1,1
2020-03-26,35.21066665649414,-0.020565621439638027,9,0,8,1,1
2020-03-27,34.29066848754883,-0.026128393930185068,11,4,4,3,1
2020-03-30,33.47533416748047,-0.02377714859552571,9,0,9,0,1
2020-03-31,34.93333435058594,0.04355446239344318,7,2,5,0,1
2020-04-01,32.104000091552734,-0.08099239055277141,5,2,3,0,1
2020-04-02,30.29800033569336,-0.05625466454987249,11,3,6,2,1
2020-04-03,32.000667572021484,0.05619734693587186,16,6,10,0,1
2020-04-06,34.41600036621094,0.0754775752334993,13,4,8,1,1
2020-04-07,36.36333465576172,0.05658223700690801,11,2,9,0,1
2020-04-08,36.589332580566406,0.006214994497730331,9,3,6,0,1
2020-04-09,38.20000076293945,0.04402015748241661,10,1,6,3,1
2020-04-13,43.39666748046875,0.13603839302984921,7,1,4,2,1
2020-04-14,47.32600021362305,0.09054457315006381,4,2,2,0,1
2020-04-15,48.65533447265625,0.028088878270565276,1,0,1,0,1
2020-04-16,49.680667877197266,0.021073401625000487,56,16,30,10,1
2020-04-17,50.259334564208984,0.011647723586206471,9,1,8,0,1
2020-04-20,49.75733184814453,-0.009988248360573104,5,3,2,0,1
2020-04-21,45.781333923339844,-0.07990777996173748,8,4,4,0,1
2020-04-22,48.807334899902344,0.06609682849410836,19,6,10,3,1
2020-04-23,47.04199981689453,-0.03616946277907396,20,5,13,2,1
2020-04-24,48.34333419799805,0.02766324531628772,16,5,11,0,1
2020-04-27,53.25,0.10149622245552825,24,6,14,4,1
2020-04-28,51.27466583251953,-0.037095477323576875,1,0,1,0,1
2020-04-29,53.367332458496094,0.040812876924676944,9,2,7,0,1
2020-04-30,52.12533187866211,-0.023272674923369818,17,5,6,6,1
2020-05-01,46.75466537475586,-0.1030337133662409,28,7,16,5,1
2020-05-04,50.74599838256836,0.08536758793631605,18,6,10,2,1
2020-05-05,51.2140007019043,0.009222447764407393,20,6,10,4,1
2020-05-06,52.172000885009766,0.018705825945557253,19,6,12,1,1
2020-05-07,52.00266647338867,-0.003245695176505081,30,9,17,4,1
2020-05-08,54.62799835205078,0.05048456274844226,16,4,11,1,1
2020-05-11,54.08599853515625,-0.0099216488475673,23,11,8,4,1
2020-05-12,53.96066665649414,-0.002317270311292141,17,7,5,5,1
2020-05-13,52.73066711425781,-0.02279437261341355,14,5,8,1,1
2020-05-14,53.55533218383789,0.01563919280204029,8,1,6,1,1
2020-05-15,53.27799987792969,-0.005178425650618879,44,11,21,12,1
2020-05-18,54.242000579833984,0.018093785504579962,3,2,1,0,1
2020-05-19,53.867332458496094,-0.006907343337870575,7,2,4,1,1
2020-05-20,54.37066650390625,0.00934395713390801,1,0,1,0,1
2020-05-21,55.17333221435547,0.01476284478490908,3,1,2,0,1
2020-05-22,54.45866775512695,-0.012953077701596039,13,5,7,1,1
2020-05-26,54.591331481933594,0.0024360442933191173,7,5,2,0,1
2020-05-27,54.68199920654297,0.0016608447192643094,6,1,5,0,1
2020-05-28,53.72066879272461,-0.017580381620416863,0,0,0,0,0
2020-05-29,55.66666793823242,0.03622440280883765,3,1,2,0,1
2020-06-01,59.87333297729492,0.07556883131087,4,2,1,1,1
2020-06-02,58.770668029785156,-0.018416628784101885,1,0,1,0,1
2020-06-03,58.86399841308594,0.0015880436011630472,0,0,0,0,0
2020-06-04,57.62533187866211,-0.021042854169221026,6,2,1,3,1
2020-06-05,59.04399871826172,0.024618805538279664,3,1,2,0,1
2020-06-08,63.327999114990234,0.0725560681818036,10,3,6,1,1
2020-06-09,62.711334228515625,-0.009737634144336038,3,0,2,1,1
2020-06-10,68.336669921875,0.08970205725269786,26,8,15,3,1
2020-06-11,64.85600280761719,-0.0509341048991272,15,3,9,3,1
2020-06-12,62.35200119018555,-0.03860863311078977,0,0,0,0,0
2020-06-15,66.05999755859375,0.059468762792361796,12,3,9,0,1
2020-06-16,65.47533416748047,-0.008850490655781473,20,4,15,1,1
2020-06-17,66.11933135986328,0.009835722116904755,1,0,1,0,1
2020-06-18,66.9306640625,0.012270733625858066,6,1,5,0,1
2020-06-19,66.72666931152344,-0.0030478518902198326,6,0,6,0,1
2020-06-22,66.28800201416016,-0.0065740925163715325,7,1,6,0,1
2020-06-23,66.78533172607422,0.0075025599927995845,3,1,1,1,1
2020-06-24,64.0566635131836,-0.040857298187609414,7,4,3,0,1
2020-06-25,65.73200225830078,0.02615401198303724,8,3,5,0,1
2020-06-26,63.982666015625,-0.026613159231048233,18,7,10,1,1
2020-06-29,67.29000091552734,0.05169110801188981,4,0,3,1,1
2020-06-30,71.987335205078125,0.0698073149894527,8,3,2,3,1
2020-07-01,74.641998291015625,0.03687680726581788,16,5,11,0,1
2020-07-02,80.57733154296875,0.0795173412803385,37,14,14,9,1
2020-07-06,91.43866729736328,0.1347939370342961,7,4,3,0,1
2020-07-07,92.65733337402344,0.013327688522591696,3,1,2,0,1
2020-07-08,91.05867004394531,-0.01725350030984496,2,1,0,1,1
2020-07-09,92.9520034790039,0.020792456491456113,8,1,6,1,1
2020-07-10,102.97666931152344,0.10784776505418647,22,7,13,2,1
2020-07-13,99.80400085449219,-0.030809585105470272,15,5,8,2,1
2020-07-14,101.12000274658203,0.013185863099901995,12,5,7,0,1
2020-07-15,103.06732940673828,0.019257581163604875,16,3,10,3,1
2020-07-16,100.04266357421875,-0.029346504366899673,0,0,0,0,0
2020-07-17,100.05599975585938,1.3330494375263235e-4,2,1,0,1,1
2020-07-20,109.53333282470703,0.09472028755869433,8,3,5,0,1
2020-07-21,104.55733489990234,-0.045429074387502544,14,3,11,0,1
2020-07-22,106.15533447265625,0.015283476518254346,20,5,13,2,1
2020-07-23,100.87133026123047,-0.04977615338574293,11,5,5,1,1
2020-07-24,94.46666717529297,-0.06349339370613127,16,5,7,4,1
2020-07-27,102.63999938964844,0.08652080631985237,26,10,14,2,1
2020-07-28,98.43267059326172,-0.040991122577997974,9,0,7,2,1
2020-07-29,99.94066619873047,0.015320072049045619,9,3,5,1,1
2020-07-30,99.16600036621094,-0.007751257440881121,31,9,18,4,1
2020-07-31,95.384002685546875,-0.03813804798718812,9,6,1,2,1
2020-08-03,99,0.03790989277703116,4,0,4,0,1
2020-08-04,99.133331298828125,0.0013467807962437295,6,0,5,1,1
2020-08-05,99.00133514404297,-0.001331501252462397,6,3,3,0,1
2020-08-06,99.30533599853516,0.003070674289896047,1,0,1,0,1
2020-08-07,96.84733581542969,-0.024751944680411975,10,4,6,0,1
2020-08-10,94.57133483886719,-0.02350091468597615,0,0,0,0,0
2020-08-11,91.6259994506836,-0.031144060652225414,8,3,5,0,1
2020-08-12,103.65066528320313,0.1312363947417745,1,0,1,0,1
2020-08-13,108.06666564941406,0.042604650478076156,7,1,3,3,1
2020-08-14,110.04733276367188,0.01832819678811437,25,12,11,2,1
2020-08-17,122.3759994506836,0.11203058154519474,18,6,9,3,1
2020-08-18,125.80599975585938,0.028028374195693928,16,3,10,3,1
2020-08-19,125.23533630371094,-0.004536059116861502,23,5,17,1,1
2020-08-20,133.45533752441406,0.06563643667445929,15,4,9,2,1
2020-08-21,136.6653289794922,0.024052926729070556,3,1,2,0,1
2020-08-24,134.27999877929688,-0.017453806448256226,8,0,6,2,1
2020-08-25,134.8893280029297,0.004537751185374361,6,4,2,0,1
2020-08-26,143.54466247558594,0.06416619165356252,12,4,8,0,1
2020-08-27,149.25,0.039746079206424145,11,2,8,1,1
2020-08-28,147.55999755859375,-0.011323299439907841,15,4,10,1,1
2020-08-31,166.10667419433594,0.1256890549105465,5,1,4,0,1
2020-09-01,158.35000610351563,-0.04669690804684601,8,0,6,2,1
2020-09-02,149.1233367919922,-0.05826756524083643,2,0,2,0,1
2020-09-03,135.6666717529297,-0.09023849203316048,4,2,2,0,1
2020-09-04,139.44000244140625,0.027813247275265907,5,2,1,2,1
2020-09-08,110.06999969482422,-0.21062824320390794,1,0,1,0,1
2020-09-09,122.09333038330078,0.10923349433825735,8,1,5,2,1
2020-09-10,123.77999877929688,0.013814582587770685,11,5,5,1,1
2020-09-11,124.23999786376953,0.003716263443279244,3,2,0,1,1
2020-09-14,139.8733367919922,0.12583177074233998,6,2,3,1,1
2020-09-15,149.9199981689453,0.07182685140266343,14,7,7,0,1
2020-09-16,147.25332641601563,-0.01778729846250804,11,1,9,1,1
2020-09-17,141.14332580566406,-0.04149312452942333,5,1,3,1,1
2020-09-18,147.38333129882813,0.04421041843491591,4,2,2,0,1
2020-09-21,149.79666137695313,0.016374511668703073,8,3,5,0,1
2020-09-22,141.41000366210938,-0.055986946823462835,5,0,4,1,1
2020-09-23,126.78666687011719,-0.10341090738483938,12,2,9,1,1
2020-09-24,129.26333618164063,0.0195341463945935,4,1,2,1,1
2020-09-25,135.77999877929688,0.05041385121376596,14,1,12,1,1
2020-09-28,140.39999389648438,0.034025594039789775,11,4,7,0,1
2020-09-29,139.69000244140625,-0.005056919415549199,3,0,3,0,1
2020-09-30,143.00332641601563,0.02371912031427703,3,0,3,0,1
2020-10-01,149.3866729736328,0.04463774876849502,9,7,2,0,1
2020-10-02,138.3633270263672,-0.0737906918190171,18,10,7,1,1
2020-10-05,141.89332580566406,0.025512531789757986,11,4,6,1,1
2020-10-06,137.9933319091797,-0.02748539351192436,10,4,5,1,1
2020-10-07,141.76666259765625,0.027344297266189477,31,11,16,4,1
2020-10-08,141.97332763671875,0.0014577830589765917,13,5,7,1,1
2020-10-09,144.6666717529297,0.01897077543397918,8,4,3,1,1
2020-10-12,147.43333435058594,0.01912439516394837,20,4,12,4,1
2020-10-13,148.88333129882813,0.009834932884270176,11,1,10,0,1
2020-10-14,153.76666259765625,0.032799718116372834,19,7,11,1,1
2020-10-15,149.6266632080078,-0.02692390743031925,2,0,2,0,1
2020-10-16,146.55667114257813,-0.02051768046956881,9,6,3,0,1
2020-10-19,143.61000061035156,-0.020106014344170586,2,0,1,1,1
2020-10-20,140.64666748046875,-0.020634587544658856,2,1,1,0,1
2020-10-21,140.8800048828125,0.0016590325709362475,9,2,7,0,1
2020-10-22,141.92999267578125,0.007453064711647084,11,0,11,0,1
2020-10-23,140.2100067138672,-0.012118551755604834,7,4,3,0,1
2020-10-26,140.0933380126953,-8.320996760948773e-4,2,0,1,1,1
2020-10-27,141.55999755859375,0.010469159823756513,7,1,4,2,1
2020-10-28,135.33999633789063,-0.043938975190562446,11,5,5,1,1
2020-10-29,136.94332885742188,0.011846701366300838,11,2,8,1,1
2020-10-30,129.34666442871094,-0.05547305218949494,5,1,4,0,1
2020-11-02,133.50332641601563,0.03213582666134873,9,4,5,0,1
2020-11-03,141.3000030517578,0.05840061701119437,10,4,2,4,1
2020-11-04,140.32666015625,-0.006888484603579825,1,0,0,1,1
2020-11-05,146.02999877929688,0.040643300543862226,4,0,2,2,1
2020-11-06,143.31666564941406,-0.01858065570474754,9,6,3,0,1
2020-11-09,140.4199981689453,-0.02021165833954497,15,2,11,2,1
2020-11-10,136.7866668701172,-0.02587474253102262,4,3,1,0,1
2020-11-11,139.0433349609375,0.0164977197153513,1,0,1,0,1
2020-11-12,137.25332641601563,-0.012873745767280065,3,2,1,0,1
2020-11-13,136.1666717529297,-0.007917146283160204,28,5,16,7,1
2020-11-16,136.02999877929688,-0.0010037182511209997,11,4,7,0,1
2020-11-17,147.20333862304688,0.08213879250177958,27,6,18,3,1
2020-11-18,162.2133331298828,0.10196775866118779,20,3,17,0,1
2020-11-19,166.42333984375,0.025953518324515645,11,4,6,1,1
2020-11-20,163.20333862304688,-0.019348255020757876,15,4,8,3,1
2020-11-23,173.9499969482422,0.06584827501609536,3,2,1,0,1
2020-11-24,185.1266632080078,0.06425217853318599,8,5,3,0,1
2020-11-25,191.3333282470703,0.03352658623835669,11,1,9,1,1
2020-11-27,195.25332641601563,0.020487795852708768,0,0,0,0,0
2020-11-30,189.1999969482422,-0.031002439645386293,3,2,1,0,1
2020-12-01,194.9199981689453,0.030232565079099327,1,0,1,0,1
2020-12-02,189.60667419433594,-0.027258998689319136,5,2,3,0,1
2020-12-03,197.7933349609375,0.04317707064578702,4,1,3,0,1
2020-12-04,199.67999267578125,0.00953853028069096,0,0,0,0,0
2020-12-07,213.9199981689453,0.071314132689725307,7,1,6,0,1
2020-12-08,216.6266632080078,0.01265269756091203,6,2,4,0,1
2020-12-09,201.4933319091797,-0.06985904262531573,5,4,1,0,1
2020-12-10,209.02333068847656,0.03737095767859411,4,3,1,0,1
2020-12-11,203.3300018310547,-0.027237767375868138,2,1,1,0,1
2020-12-14,213.27667236328125,0.048918853305726984,10,2,8,0,1
2020-12-15,211.0833282470703,-0.010284031966116491,5,1,3,1,1
2020-12-16,207.58999633789063,-0.016549539644792777,8,2,4,2,1
2020-12-17,218.63333129882813,0.053197818564255206,10,5,3,2,1
2020-12-18,231.6666717529297,0.059612778969587055,0,0,0,0,0
2020-12-21,216.6199951171875,-0.06494968189377415,5,2,3,0,1
2020-12-22,213.44667053222656,-0.01464926902636221,3,0,1,2,1
2020-12-23,215.32666015625,0.008807772074100217,2,1,1,0,1
2020-12-24,220.58999633789063,0.02444349518922251,8,1,7,0,1
2020-12-28,221.22999572753906,0.002901307404113318,6,0,6,0,1
2020-12-29,221.99667358398438,0.003465523985226371,15,3,8,4,1
2020-12-30,231.5933380126953,0.0432288658824449,16,3,12,1,1
2020-12-31,235.22332763671875,0.01567398119122254,6,3,3,0,1
2021-01-04,243.2566680908203,0.03415197180829077,2,0,2,0,1
2021-01-05,245.0366668701172,0.007317368906131216,1,0,1,0,1
2021-01-06,251.9933319091797,0.028390302267496503,0,0,0,0,0
2021-01-07,272.0133361816406,0.07944656360858104,19,4,13,2,1
2021-01-08,293.3399963378906,0.07840299470467449,4,1,3,0,1
2021-01-11,270.39666748046875,-0.07821411721500826,8,3,4,1,1
2021-01-12,283.14666748046875,0.047152947996006445,9,2,7,0,1
2021-01-13,284.8033447265625,0.005850950889994211,15,5,8,2,1
2021-01-14,281.6666564941406,-0.011013523157297866,2,0,2,0,1
2021-01-15,275.38665771484375,-0.02229585445953386,13,5,7,1,1
2021-01-19,281.51666259765625,0.022259629183487784,0,0,0,0,0
2021-01-20,283.48333740234375,0.00698599786790699,1,1,0,0,1
2021-01-21,281.663330078125,-0.006420156263490129,5,2,3,0,1
2021-01-22,282.21331787109375,0.0019526425140830028,4,3,1,0,1
2021-01-25,293.6000061035156,0.040347806114603646,12,3,8,1,1
2021-01-26,294.36334228515625,0.0025999188207492807,12,2,9,1,1
2021-01-27,288.0533447265625,-0.02143608477064074,0,0,0,0,0
2021-01-28,278.4766540527344,-0.033246240146660666,35,8,21,6,1
2021-01-29,264.510009765625,-0.05015373491403896,9,2,7,0,1
2021-02-01,279.9366760253906,0.058321672867634566,4,1,3,0,1
2021-02-02,290.92999267578125,0.039270726531715816,1,0,1,0,1
2021-02-03,284.89666748046875,-0.020738065332563282,0,0,0,0,0
2021-02-04,283.3299865722656,-0.005499119810906672,21,4,13,4,1
2021-02-05,284.07666015625,0.0026353496607176563,7,1,6,0,1
2021-02-08,287.8066711425781,0.0131302972383458,8,1,7,0,1
2021-02-09,283.1533203125,-0.016168321643152184,10,1,9,0,1
2021-02-10,268.2733459472656,-0.052550944303998315,13,3,7,3,1
2021-02-11,270.5533447265625,0.008498789811735685,7,4,0,3,1
2021-02-12,272.0400085449219,0.005494900903412869,3,0,2,1,1
2021-02-16,265.40667724609375,-0.024383660823671716,7,2,3,2,1
2021-02-17,266.04998779296875,0.0024238672272682837,2,1,0,1,1
2021-02-18,262.4599914550781,-0.013493691045324274,2,1,1,0,1
2021-02-19,260.4333190917969,-0.007721833533733569,9,3,5,1,1
2021-02-22,238.1666717529297,-0.08549845855559934,9,3,4,2,1
2021-02-23,232.94667053222656,-0.021917429429917368,6,2,4,0,1
2021-02-24,247.33999633789063,0.06178807266392261,13,4,8,1,1
2021-02-25,227.4066619873047,-0.08059082496045267,17,5,11,1,1
2021-02-26,225.1666717529297,-0.009850152211020369,6,1,5,0,1
2021-03-01,239.47666931152344,0.06355291148192554,9,3,6,0,1
2021-03-02,228.81333923339844,-0.044527636486599076,10,1,7,2,1
2021-03-03,217.73333740234375,-0.048423758283395624,13,5,8,0,1
2021-03-04,207.14666748046875,-0.04862218183112754,6,3,3,0,1
2021-03-05,199.31666564941406,-0.037799313531283074,5,0,4,1,1
2021-03-08,187.6666717529297,-0.05844967282854319,7,1,6,0,1
2021-03-09,224.52667236328125,0.1964120760817838,8,2,6,0,1
2021-03-10,222.68666076660156,-0.00819506910832657,5,1,3,1,1
2021-03-11,233.1999969482422,0.04721134236531421,10,3,6,1,1
2021-03-12,231.2433319091797,-0.008390501992574073,7,0,6,1,1
2021-03-15,235.97999572753906,0.020483461206222797,4,0,4,0,1
2021-03-16,225.6266632080078,-0.04387377195940434,1,0,0,1,1
2021-03-17,233.93666076660156,0.03683074261011732,3,1,2,0,1
2021-03-18,217.72000122070313,-0.06932072763951169,7,0,6,1,1
2021-03-19,218.2899932861328,0.0026180050626212203,11,1,10,0,1
2021-03-22,223.3333282470703,0.023103830299388672,1,1,0,0,1
2021-03-23,220.72000122070313,-0.01170146456365928,8,3,5,0,1
2021-03-24,210.08999633789063,-0.04816058727810224,9,3,5,1,1
2021-03-25,213.4633331298828,0.016056627401557888,11,2,7,2,1
2021-03-26,206.23666381835938,-0.03385438241576755,6,2,4,0,1
2021-03-29,203.76333618164063,-0.01199266702111268,2,1,0,1,1
2021-03-30,211.8733367919922,0.039801078851212424,17,7,9,1,1
2021-03-31,222.64332580566406,0.05083220558444013,2,0,2,0,1
2021-04-01,220.5833282470703,-0.009252455923119962,5,3,2,0,1
2021-04-05,230.35000610351563,0.04427659122771899,12,6,6,0,1
2021-04-06,230.5399932861328,8.247761127986308e-4,3,1,2,0,1
2021-04-07,223.6566619873047,-0.029857428208930892,12,6,6,0,1
2021-04-08,227.93333435058594,0.01912159613436426,5,2,3,0,1
2021-04-09,225.67333984375,-0.009915155733034697,26,12,13,1,1
2021-04-12,233.9933319091797,0.03686741230129442,0,0,0,0,0
2021-04-13,254.10667419433594,0.0859569036478478,1,1,0,0,1
2021-04-14,244.07666015625,-0.03947166704647498,22,5,16,1,1
2021-04-15,246.28334045410156,0.009040931223980753,11,4,5,2,1
2021-04-16,246.5933380126953,0.0012587029151958085,8,3,5,0,1
2021-04-19,238.2100067138672,-0.03399658468630862,2,1,1,0,1
2021-04-20,239.663330078125,0.006101017267521991,8,5,3,0,1
2021-04-21,248.0399932861328,0.034951793439894185,4,0,4,0,1
2021-04-22,239.89666748046875,-0.03283069676699324,16,6,9,1,1
2021-04-23,243.13333129882813,0.013491908213451476,6,2,4,0,1
2021-04-26,246.06666564941406,0.012064715006025573,9,4,5,0,1
2021-04-27,234.913330078125,-0.04532647907368281,9,0,9,0,1
2021-04-28,231.46665954589844,-0.014672094304228334,16,8,7,1,1
2021-04-29,225.6666717529297,-0.02505755171974844,12,5,7,0,1
2021-04-30,236.47999572753906,0.04791723957558203,0,0,0,0,0
2021-05-03,228.3000030517578,-0.034590632711300695,3,1,2,0,1
2021-05-04,224.53334045410156,-0.01649874089928205,2,0,2,0,1
2021-05-05,223.64666748046875,-0.003948959080373515,5,0,5,0,1
2021-05-06,221.17999267578125,-0.011029338520784915,11,7,4,0,1
2021-05-07,224.1233367919922,0.013307460953421169,12,3,8,1,1
2021-05-10,209.67999267578125,-0.06444373139784076,7,3,4,0,1
2021-05-11,205.73333740234375,-0.018822278764288325,4,1,3,0,1
2021-05-12,196.6300048828125,-0.044248212926854213,9,0,9,0,1
2021-05-13,190.56333923339844,-0.030853203980896415,8,3,5,0,1
2021-05-14,196.5800018310547,0.03157303299711356,3,0,3,0,1
2021-05-17,192.27667236328125,-0.02189098294684022,2,1,1,0,1
2021-05-18,192.6233367919922,0.0018029458511532592,6,2,4,0,1
2021-05-19,187.82000732421875,-0.02493638386588848,6,5,1,0,1
2021-05-20,195.5933380126953,0.04138712802336375,24,7,16,1,1
2021-05-21,193.6266632080078,-0.010054917128925145,4,4,0,0,1
2021-05-24,202.14666748046875,0.0440022264046771,5,3,2,0,1
2021-05-25,201.56333923339844,-0.002885668382965889,2,0,1,1,1
2021-05-26,206.3766632080078,0.023879957500782645,10,0,9,1,1
2021-05-27,210.28334045410156,0.018929840154243482,5,2,3,0,1
2021-05-28,208.4066619873047,-0.008924522802159385,5,0,5,0,1
2021-06-01,207.96665954589844,-0.002111268599623961,7,3,3,1,1
2021-06-02,201.7066650390625,-0.030100952337768105,12,2,6,4,1
2021-06-03,190.94667053222656,-0.05334476431283097,3,0,3,0,1
2021-06-04,199.68333435058594,0.045754470575515294,14,5,9,0,1
2021-06-07,201.7100067138672,0.010149431698305955,6,5,1,0,1
2021-06-08,201.19667053222656,-0.002544921741878703,0,0,0,0,0
2021-06-09,199.5933380126953,-0.007968981371759054,8,3,4,1,1
2021-06-10,203.3733367919922,0.018938501740255687,4,1,3,0,1
2021-06-11,203.29666137695313,-3.770180312155924e-4,7,4,3,0,1
2021-06-14,205.89666748046875,0.012789221849023313,12,5,7,0,1
2021-06-15,199.7866668701172,-0.029675082579620482,5,0,4,1,1
